review,label
累死我了,5
贪吃鸭脖搞得上火牙疼，智齿又要长的样子，辗转难眠啊！,5
好难受，好难受！,5
就这样，一直纠结着痛苦，呜呜,5
一别经年，人世沧桑。,5
额滴佛菩萨啊，累死我了。,5
"只是遇见谁或者谁消失又有什么所谓,每个人都是如此孤单的存在着,或翩然,或无奈....................",5
悲剧[抓狂] 记得去年这个时候落枕了，好几天都不能动脖子。,5
今天早上起来发现今年这个时候又一次重复了去年的画面，我的脖子再一次卡住了，老天啊，怎么有这么巧的事情，我又扭脖子了[怒] 不知道又要几天像个木乃伊一样走来走去，关键是真的好疼呀[泪] 。,5
不知道为什么，最近心情不是很好，也许是新闻天天播放地震灾难，在灾难面前人类真的很渺小，生命可以在瞬间被老天夺走。,5
我们来也匆匆，去也匆匆，总想留下点什么，但是什么也没有留心，这是不是很无奈呢？,5
还有一半才完工却没水钻的妹子最苦逼！,5
用不起啊！！！！,5
55年5月5号5点55该有多伤心啊　22年2月2十2号2点22该是多2呀　夜班傻愣愣现在25床床头看着55的收缩压有感　22.2.22.2:22 55.5.5.5:55　十一年后我是什么状态　五十四年后姐在在不在　以此纪念我此时有点2有点伤的状态,5
"pyt坐凳子上的时候一笑起来就前俯后仰的,我真怕他摔了[汗]还有就是老咳嗽,虽然一直都是这样,但是这么近的听见他咳还真是心疼难受..",5
可我为什么要难过呢？,5
哈尔滨飞北京的航班，从19：10延误到21：40，又延误到23：00，还有比这悲摧的事情吗？,5
我了个去！！！,5
反正季季红以后是不去了，可是，可是，可是火锅店不都差不多的嘛？[泪],5
今天从蒙专校园里走出来心情很沉重。,5
所以连这个校园都变成历史，逃脱不了被拆的命运了。,5
身在外地的爱蒙专人士们收藏这个历史吧[泪],5
我的天使，你叫我情何以堪。。。,5
送内裤就罢了，还是纸的，纸的就算了，还是蕾丝边的，蕾丝边也算了，还是。。。,5
有种说不出的感觉，好留恋！,5
[泪] 再一次被爸妈抛弃,5
唉！,5
老伯此时此刻哭了 我心酸了...,5
万分抱歉的说[可怜]～～,5
岁月不饶人呐………………,5
我老了！[泪][泪奔],5
可是俺一点都不快乐。。。。,5
一屋子朋友刚走，今天不要命了。,5
昨天00:50，患狂犬病的女孩，她的生命还是走到了尽头，很年轻，14岁，那女孩是那么的懂事、听话，学习成绩也是一等一的好。,5
她的离去，我们都很痛心，难受。。。！,5
"今天陪哥哥去医院,见到一对老年夫妻,爹爹87岁,婆婆89岁,爹爹生病了,没有孩子陪,让我觉得他们太可怜了.",5
[爱你]在车里等的时候揉眼。,5
5555555宝宝很累吧麻麻尊心疼[泪]暑假可以再见面咩[泪][泪],5
我傻，为你傻;,5
我痛，为你痛;,5
深夜里，你是我一种惯性的回忆…,5
我不想在为过去而挣扎，我不想在为过去而努力，我不想在为思念而牵挂，可这些都只是不想，我，做不到…,5
新年起了个大早，原本计划昨儿去哈尔滨感受大雪的滋润或者青岛海边的风吹，可惜可惜啊，么搞上票。,5
翻译天书专业文献的孩纸伤不起啊有木有！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,5
无法解释的超喜欢银饰，可就在今天，却听一好友说：男不戴金，女不戴银之说，有谁谁谁知道这其中有何说道？[失望],5
我发誓我绝对苦逼...,5
看到台湾签名会我各种羡慕嫉妒恨啊~~~~啊西!,5
大陆妹我苦逼等演唱会吧=_=,5
[泪] 某个指标只有目标的一半。,5
"今天陪哥哥去医院,见到一对老年夫妻,爹爹87岁,婆婆89岁,爹爹生病了,没有孩子陪,让我觉得他们太可怜了.",5
越看越后悔没去现场有木有有木有！！！,5
没去的只能抱DVD重复的苦逼伤不起啊伤不起！！！,5
心情很糟，躲在房间，不想梳头，不想洗脸，不想吃饭，也不想出门。,5
看到留言满是大家的安慰，鼓励，我顿时又忍不住泪水，真的。,5
有遗憾有不舍。,5
恢复快乐周末也意味着这辈子这群人再不会一起在这个教室共同度过周末了！,5
每天看到这些假奶粉新闻真的好心痛！,5
看得想要落泪[心],5
今天真是我的苦难日啊。。。,5
摔跤了、一身泥、车坏了、迟到了、新年无迟到记录没有了、拖地还让我把拖布拖坏了。。。,5
3.15真是伤不起啊！！！,5
这尼玛真是大爷的苦难日啊！！！,5
刚才系人民桥，见到左一只被遗弃葛狗只，无人理距，戆居居感坐左系条马路度，我感到痛心了。[泪][泪][泪],5
"近一段时间以来,我们似乎经历了太多太多,心理上承受的太累太累;我们的心情太压抑;太郁积！",5
时间飞逝啊!,5
道听途说、按图索骥居然就找到了南社古村，兴冲冲又奔塘尾古建筑群，不料大失所望。,5
想起有学者呼吁关注消失的村落。,5
最近总是想某人。,5
想完总是心情不好。,5
然后衣服裤子都穿不下了。,5
有D遗憾啊！,5
我留了五年的头发，再见了！[失望],5
不过最新一集最后真看郁闷——没懂！,5
体力严重不支且有小小害怕的感觉，这要早几年那是一切刺激的游戏非我莫属的主啊！,5
悔 得 肠 子 都 青 了！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,5
[泪][泪]今天心情注定不好，一早出门竟然忘记带钥匙，想死的心都有了！,5
心的钥匙丢了，那怎么回去？[汗][汗],5
现在的学生不是快乐的学，而是痛苦的学，我虽然为此痛心不已，但实在是无能为力。,5
现实居然如此太伤人，我顿时幻灭了。,5
对于一个话唠来说，不能说话太痛苦了......,5
在设计表格时一道数学题做了30分钟，汗颜啊。,5
但是今天他却让我彻底心寒了……,5
没想到他会这样，我哭了，作为朋友的伤心。,5
突然有点伤感，今天是自己特殊的日子，却是分外折腾的一天，好想能安静下来，让生活回到简单。,5
可惜了 可惜老天不作美,5
至少我自己唯一能做的是，尽可能的，约束好自己，尽管我知道这也很难。完）,5
心里有些小小的失落……,5
不要理我，我脑残了。。。,5
我想我是悲哀的。,5
我觉得这家人好可怜,5
只有我的影子，一直陪着我 。,5
感觉穿着40中的裤子是最适合的[兔子] 以为一个人能把每天都过得很充足，但其实感到那么一点寂寞,5
在过去可以有人陪俄谈尽心底所有事，可以有人陪俄弱智到不在乎旁人怎么看待，可以有人跟俄一起努力，就算学习怎么累也能有着那股拼劲，比起现在的安静，俄更怀念过去的喧闹.,5
现周围的一切好让俄强大不起来,5
早年的警察情结立马涌现，悔得我啊~早知道伸腿绊他一下多好！,5
想起了那间教室，想起了那条路，想起了那群人儿，勾起了我们人生中最青涩的记忆...,5
回家了反而不能用电脑上网 只能苦逼的用我苦逼且电池极度不给力不续航的爱疯上围脖的我 是如此的悲催加惨烈啊TT早知道这周就不回家了 我的帝都CON直播啊!,5
无望了啊TAT,5
//@妹莉十足:泪流满面的转发！！！！！！,5
[泪]造孽啊！,5
你知道没有回应的等待有多辛苦吗。,5
我曾经多少的炽烈，最终还是被你耗尽了。,5
突然觉得好累，想放开一切，想让脑子静一静。,5
分享图片今天又回到了熟悉的座位，温馨的教室[泪]好想念吖！！！,5
只剩四天了，等着婚礼那天的泪奔。。。,5
好恨这鬼天气啊 每次替补上去也就半个小时 球都碰不到几下 泪 回来吧,5
哎哟我也觉得我不适合当啥亲妈了 太容易玻璃心了,5
但看到了又被吸引了，被吸引了又很后悔。,5
我感觉我更郁闷啊。,5
泪奔……,5
很感伤，艾弗森终于退役了，曾经最爱的NBA，就这样一次一次的打击我，姚明的离去，麦迪的低潮，再也没有当初的决心和勇气逃课看NBA了，剩下的只是一丝丝的回忆，发现自己老了，少了打球的那种激情，少了争强好胜，少了很多、、内心的狂野,5
可惜的是2010年末和帅哥Ryan Reynolds离婚了......,5
整个学期全荒废，临近考试全心碎，一周时间全没睡，考试之前全在背，走进考场全崩溃，拿到卷子全流泪，背的东西全不考，考的东西全不会。,5
结婚累，拍婚纱照更累！,5
唉！,5
当医生在我头上穿针引线时，我咬牙感慨：这一路上，真的需要缝缝补补…,5
哎~~男人的嫉妒心也很恐怖啊~~,5
你再这样，我会心疼的。,5
很痛苦。,5
对李翔之死表示哀悼[蜡烛] 。,5
这个胃酸如泉涌啊！！！！,5
哇啦哇啦~~~~~[泪],5
家宝一脸愧疚的说：妈咪，我太对不起你了!,5
小爷我不如死了算了![泪][泪][泪],5
我好丢人呀[泪][泪][泪][泪]我既然不知道他是谁,5
在家里做了几天的小皇帝，明天一早又要离开了 ，有一点点那么的小伤感。,5
只因我不断为全体内退员工维权，害怕我两会期间再次上京，我并非越级上访，所有诉求都按照法定程序，先新余渝水区法院，新余中院、江西高院、最后最高人民法院，一路走来深感维权的艰辛与无奈。。,5
呜～,5
某医院的加护病房的病人总是在星期天十一点左右死掉，这让医生们困惑不解，甚至认为是灵异事件，于是成立专家组调查事情的原因。,5
先是早上柠檬全部切皮泡水，本来想要留下半个的柠檬汁洗脸来的，刚才又把大个番茄吃光，本来是想留下部分做面膜的，爱美是项艰难的项目内，尤其要做到口下留情更是不容易有木有，泪阿,5
//@呆呆玉:俺居然也被达人了，惭愧S了，一天上一次的达人，今后要努力了[做鬼脸],5
想败了它[可怜]天气冷啊 大家注意保暖。,5
- - 因为我用我帐号帮她买过东西用她的地址结果我点错了可能~ 弄的我怪不好意思的 [挖鼻屎] 挨个打电话浪费人家多少电话费啊。。。,5
还不能刷卡 失望啊,5
看不见未来，但我还是期待。,5
可现在呢 压力好大好迷茫 没有地方发泄 身边没有一个可以说话的人,5
不知道以后的路该怎么走,5
想要有一个安定的家 幸福的家 懂我的人 善良的朋友 真的好难,5
[泪],5
//@咬耳朵的好好:这样睡很难受的。。。[泪],5
//@Lucky_L-Tanas：心疼。..,5
真的是每天都在担心你有没有吃好谁好…,5
妈妈说，他每天早上用芹菜、苹果、番茄、橙子、猕猴桃混在一起榨汁，然后再吃核桃粉、芝麻粉等补品，每天一次，再拿蜂蜜加蛋清面膜，怪不得这次来看她越来越年轻了，哎，让我这个更做女儿的情何以堪啊？[思考],5
早晨一觉醒来，有一点点小失望，雪没有预想中的大。,5
我这个老年人更更伤不起啊， 30之前人找病，30之后病找人啊！！,5
怎么每次来杭州都这么倒霉啊！！(ToT)/~~~,5
茫茫人海， 人生如露， 要找到最合适自己的那一个谈何容易？,5
你或许可以在 40 岁时找到上天注定的那一个，可是 你能等到 40 岁吗？,5
在 20 多岁时找不到，却不得不结婚，在三四十岁时找到却不得不放弃。,5
这就是人生的悲哀。,5
一切都完啦，还有四个小时今天就过去了，没愚人也没被人愚，这个节算是绝望地虚度了。,5
在看《完美报道》 突然怀念高中因为仰慕师姐而在文学社打杂的事情，不知为何我比较愿意和女王型的女生共事，也许我是个女王受的M男。,5
早晨，开车行驶在路上，看着路边两旁的杨树的树叶纷纷扬扬的落下来，仿佛飞舞的黄蝶，带着丝丝凉意和忧伤！,5
我做人怎么这么累！！！,5
太失败了[抓狂] 。,5
浑身痛到不行 不想动！！,5
可是还有一大桶衣服等着我去鞣蛎它们[泪][泪][泪][泪] 我要碎叫！！,5
被老公抛弃的人儿桑不起啊！！！,5
看到6年前的自己写下的字句，眼泪奔涌直下。,5
他的话让我也挺难受的。,5
减肥的人你们伤不起！！！！！！！！[抓狂] [泪],5
真是一种悲剧！,5
本来今天心情很不错[哼]但看到个娱乐新闻后我伤心透了，林峰我的偶像居然做出那种事[抓狂][抓狂][抓狂][抓狂]天啊，我受不了，没想到一脸清纯都是假的装的[抓狂][抓狂][抓狂][抓狂][抓狂]人不能只看外表啊!,5
真的不能!!!!!!,5
一切都只是浮云中的浮云[白云][白云][白云],5
又没hold住，此时很懊悔，今天又是一顿大购物，疯狂刷卡，家里本来还有几件没穿的新衣服，我这没记性的东西怎么又买了几件！,5
[抓狂]这应该也是一种病吧！,5
病了病了！[抓狂],5
"我就像现在一样看着你微笑,沉默,得意,失落,于是我跟着你开心也跟着你难过,只是我一直站在现在而你却永远停留过去",5
我们90后迎着非典上小学， 踏着禽流感上初中， 冒着甲流上高中， 现在出来社会了， 又说2012世界未日…,5
哎！,5
所有事情源于一个纠结··· 亲爱的 只有你明白· ··········这样的纠结好难过··好复杂 ·亲爱的 高·······我该怎么办？,5
[泪] 在我最需要你的时候 你又是睡觉了· · 你是有多喜欢睡觉呢？,5
亏大了！！！,5
亏大了！！！,5
来了快5年了多花多少个10块啊！！！,5
悲催了！,5
[乐乐] but大师兄请别这么消极嘛，听着怪难受的，真是！[挖鼻屎],5
悲催的发现左边脸被咬肿了，直接导致左眼变成一条缝。,5
看来再舍不得都要开始收拾行李打包会华农了……,5
大家各司其职，打扫卫生、做饭、收拾院子、给园子浇水，爸爸和姥爷给鱼池灌了水，结果死了两条金草鱼，真可惜啊，都有一尺长了。,5
很遗憾档国没让他过完10月份的生日！,5
杭州今夜请为他哭泣！,5
上海今夜请将他遗忘！,5
安息吧！,5
遗憾的是在内地上映时，居然被直接无视跳过。,5
就像这个冷不丁变冷的雨夜，不免让人惆怅。,5
抱歉，所有来现场支持我的球迷，媒体以及所有国内观看我比赛的球迷。,5
抱歉我自己。,5
孤单的人总是记住生命中的每一个人 所以我总是意犹未尽的想起你`` 在每个星光坠落的夜晚一遍一遍数我的寂寞,5
太伤哥的心了!,5
当发现身边的某一个你特别热爱的人，其实是一个特别不喜欢你的人，她和你靠近只是想利用你的某些地方，而真实的情况是，在她眼里你一文不值，这种痛苦难以掩饰，已经到了低谷。,5
连眼泪都是苍白的。,5
谁能告诉我，到底是世界怎么了，还是我怎么了，还是她怎么了。[伤心],5
哎。。,5
她看着我眼睛红红的，强忍着泪水。,5
我朝着她笑，转过楼道我才发现我的眼泪已经流到了嘴角。,5
可怜的宝宝，六岁从未生育过，这次发情后四十天，出现腹围增大，精神差，经本院血液化验及彩超检查确诊子宫贮脓，手术后表现不错。,5
七十年过去了，有几个中国人知道在影视作品中恶贯满盈的张灵甫是抗战英雄。,5
Jenna和John死了 E和J真的成了无依无靠的孤儿 看到E在葬礼上哭的样子真心疼 Alaric再度失去了爱人 不知多久才能恢复内伤 还有令人纠结的D的生死 S要不顾一切救D那坚定的眼神 C与Tyler间的情愫 第三季可不敢让我失望啊！,5
我不知道老师那个年代是怎样的，但是我自己也感觉到春节越来越没气氛了。,5
店员也知道我没法买，也不轰人，只是时不时赏我一个同情的眼神，心里难过极了。,5
真羡慕香港人！[泪],5
郁闷呀！,5
现在10点5分了！,5
今天换了个酒店，确实比昨天那个好一点，但是楼下什么都没有，是什么都没有，看来我又要在惠州连续吃四天的M，KFC外卖了…,5
想哭…,5
寂寞的人总是记住生命中出现的每一个人，正如我总是意犹未尽地想起你！,5
在每个星光陨落的晚上，一遍一遍数我的寂寞,5
孤单的人总是记住生命中的每一个人 所以我总是意犹未尽的想起你`` 在每个星光坠落的夜晚一遍一遍数我的寂寞,5
敢死队里面，明明Sylvester Stallone已经老了，还硬绷着肌肉打打杀杀的，感觉好辛酸。,5
"看到coser们的努力,有种心疼的感觉。",5
可是忽然有一天，我听到了一首旧歌，我的眼泪就下来了。,5
我现在是想哭又想笑的状态……,5
我是肿么了！！,5
肿么了！！,5
看着几只的照片，听着几只的SOLO歌曲就是这种状态。。。[偷笑][泪],5
在演播室看到药家鑫当庭痛哭，心里其实很纠结。,5
这是教育的失败，也是这个社会的悲剧。,5
习惯了平时一不开心就狂发微博，生怕别人看不到似的，草，觉得自己太张扬了，没有谁会非尔不可。,5
周末宾馆大床房都要加钱啊！,5
我和一同的姑娘好无辜啊T^T我们又不打炮！,5
人生啊…,5
没想到终究还是让宝贝受伤了，没有关系，缺失的父爱我来弥补...,5
心很痛...,5
在这分合聚散的流逝年华里，一切的贪嗔痴念，一切的水月年华，总是能如烟般消失无痕。,5
把盏暗夜的纵情，一一在飘然而放的桃花里渐次渲染。,5
倦眼孤舟新阅历，低鬓残霜旧人家。,5
风罢，寂寞也如缎。,5
MD，太TM遭罪了~~,5
看的偶是各种难过心疼无比~~,5
老大~~~~ [泪] [泪] [泪] [伤心] [伤心] [右抱抱] [右抱抱],5
想了好半天，说不出嘴，自己都臊得脸红了。。。。,5
于是我哭了。,5
我三十岁才有这一个孩子，不能想象没有孩子我的生活还怎么继续下去，想到孩子在外面受折磨我的心都碎了，恳请各位帮帮我这个可怜的母亲吧。,5
突然之间好怀念……,5
//@kenny-钱宝支付: [泪]拉面~~~,5
原来困的快昏死过去的状态下等人是这么凄凉…,5
明天考美术概论，今天的马克思哲学原理考试考场抓了近10个人，对于我这种常年不思进取之人来说无疑造成了无比巨大的压力。,5
基本没复习，挂科看似是必然的了。,5
Mac 做PPT，QQ接同事一文件打开后即自动关闭，连同自己在做的PPT一起消失，杯具！,5
但要互相相爱，竟这么难......,5
只不过刚好伤心不已，只不过刚好决定放弃，只不过刚好忘记哭泣，只不过刚好遇见你，人生若只如初见，何事秋风悲画扇。,5
等闲变却故人心，却道故人心易变。,5
今日偶感风寒，下午昏昏沉沉，头痛欲裂，喝了两袋柴胡后，便狂奔了6公里，到最后大汗淋漓，眼冒金星，洗澡过后便舒坦多了。,5
原以为只身混入人群，便不会感到孤寂，没曾想，人家都是对成对，双成双的，我，还只是一个人。。。[微风],5
无奈哦…,5
明明很难过，明明很想哭，还要裂嘴笑；明明很孤单，明明很害怕，还要一个人；明明人在线，明明想说话，还要学隐身；明明想见面，明明很期待，还要去拒绝；明明心很乱，明明想人陪，还要装沉默；明明舍不得，明明放不下，还要去放手；明明在心里，明明很在乎，还要无所谓！,5
苦逼抓机党不能看直播。。,5
不知道为何，笑过之后很心疼。,5
杯具的期末呀。,5
刚刚考完中级微观经济学，彻底拜倒在博弈论的强大光环下了……,5
啊……[泪],5
在这个国家旅行真是件痛苦的事。,5
哎！,5
我这脑子真不够用！,5
哎！,5
哎！,5
真是恼自己！,5
哎！,5
却从早上就开始受到委屈。,5
我做的事情没人看到，不做的事情，没做好的事情，就被抓住，然后无限放大！,5
汽车频道改版我要做，自己的客户要维护，商报三个组的活动要配合。,5
我一个人，有三头六臂？,5
改版讨论会不让我参加，人员到位情况我不知道！,5
我拿着最低的工资，做着最低的职位！,5
生得普通，死得饭桶。（没喝就高了…）,5
我晕！[晕],5
在不知不觉中，我突然有一种这样的感觉，不是不爱，是不能爱。,5
但我从那些片只语中听到了失望，于是说服自己习惯独处，习惯一个人默默行走。,5
不是不想爱，是不能爱。,5
感叹那衣服设计的如此好看，进而很悲情地想到我买得起这样的服装的时候应该也没身材穿了。,5
最近他留起胡子了，带个无框眼镜，鸭舌帽，怎么没把他照下来呢。。,5
互联网我错过了太多。,5
悲剧的是，这么想吧，事情就这么发生了。。。,5
今儿开始恢复舞蹈课，虽然看着现在自己小猪似的身材穿上练功服就是个杯具，，，但是不去练怎么恢复成以前那样呢。。。,5
忍忍吧~~,5
阿弥陀佛！,5
痛苦的不是写论文，而是你明知道你写的是垃圾；,5
更痛苦的是你连写个垃圾都这么慢，因为你尝试不要让它那么垃圾；,5
更更痛苦的是你写出来还是个垃圾；,5
当然最痛苦的是，你连垃圾都写不出来！！,5
」我压力很大诶,5
我家老大也会压力很大的 我儿纸压力会大到无法想象的 PS 谁还记得孔吉 谁还记得孔吉给老大带来的那些悲苦喜乐T^T,5
一场时装周下来脚上的伤…,5
今天洗澡忽然发现还是3点一线…,5
不容易啊…,5
被各种高跟鞋折磨身经百战的丫丫…[衰][衰],5
刚看到夏河人人上的日志，好难过…,5
可是，为什么要这样…,5
[泪]我该怎么办。,5
不能阿不能不能阿不能。,5
来个人把我拖出来。[泪],5
[泪][泪][泪]今天绝对是个蛋疼又忧伤的日子。。。,5
首先某某为了某某而抛弃我了。。。,5
然后俺刚刚从门口做218回校。。,5
看到某某正面经过而忽视我。。。,5
俅俅，让我很心痛、很心痛！！！,5
虽说回来了，但是腿上多处伤疤、毛色也不是很好，一个劲的脱落，而且瘦的也成样子的，心疼死我了。,5
哎～～,5
24F1.4 一路走好 突然想起阿杜那首《他一定很爱你》或者薛凯琪那部《分手说爱你》 哥的D700驱动不了你，所以哥就把你送去帝都，那里的D3能够给你更快的速度，而且他很专一，你会成为他的主力。,5
最重要的是哥现在的水平只能用2470 呜呼哀哉,5
不知道在黑暗中奔跑了多久，可眼前仍旧是没有尽头。,5
我闭上眼，任雨水打湿双眸，雾气渐渐浓厚，我已没有了前进的理由。,5
去年和今年开年，我都活得很窝囊。,5
结婚了，当爸爸了，可是我却没有处理好双方父母的关系，也没有处理好媳妇和爸妈的关系，真的很头疼。,5
我不了解我的寂寞来自何方，但我真的感到寂寞。,5
你也寂寞，世界上每个人都寂寞，只是大家的寂寞都不同。,5
这是个寒冷坚硬的城市，车子经过已经空旷下来的巨大广场，尽管灯火通明却不温暖，疲倦让人失去安全感...,5
本来就薄如蝉翼的回忆被窗外呼啸的大风吹的支离破碎....,5
晚安，亲爱的，也许明天醒来，我依然会记得你...,5
这次离别老家湖南要好些年再返乡了，留恋～,5
因为墓地又涨了!,5
有木有!,5
有木有!!,5
有木有!!!,5
买个布怎么这么累啊！！！！！！,5
"既然在和你没有一个明确了断前我无法有新的开始,那我就只能继续与你纠结。",5
"对你,或许是我太贪心。",5
想你…,5
太多太的回忆了，还记得是眼前的景象，谁知道转眼已经27了。,5
可悲的成长啊！,5
被室友吐槽很讨厌小李子 有点难过啊…,5
400块钱对于一个小贩来说，是连续几天几夜的劳累辛苦的救命钱。,5
而路人围抢的不是那些水果，而是中华的良心。,5
寒心，落泪。[泪],5
今晚能去北京的孩纸有多幸福…,5
多幸福……,5
可我就得在这看着爪机听消息 有木有这样玩的 有木有啊！！！！！[抓狂],5
姐播出来的音简直惨不忍听[泪][泪][泪][泪]声音，快回来......,5
[生病][生病][生病][生病][生病],5
完全理想型，所有女生要求的条件你基本都符合╮(╯_╰)╭求崔始源缺点，各种球，为啥我找不到〒▽〒我的最高理想型，可惜得不到你，嘤嘤嘤嘤嘤。。。,5
[可怜],5
阿布一直很虚弱，也不怎么吃狗粮，前两天吊了2天血浆，因为身体衰竭，没抗住，今早还是离开了，哎。,5
希望天堂没有遗弃。[蜡烛],5
[挖鼻屎]以后我可怎么办[泪],5
亏大发了，国际长途真TMD贵，以为加12593打是2.5一分钟，结果出省没用，一分钟8块，随便聊了10分钟，80没了，泪奔中……,5
[泪] /@曲径风吟:悲剧！,5
中国还有明天吗？,5
//@王久辛:[抓狂] @轩墨殇:我也觉得这是悲剧，哎，可怜那,5
不想看受伤的眼神，不想看皱紧的眉头，他没有做错什么，他一直在努力着，这样的一个朴有天，怎么忍心伤害，那个人，又怎么有资格去伤害他。,5
那个你不爱的朴有天，是无数人最想守护的。,5
拿什么爱你，我的palm...@煮机网,5
"我发现我还真是怪怪的,戴上的隐形眼睛以后忘记已经带了然后去揉眼睛,才想起自己带隐形眼睛了之后又不敢揉,然后没有带吧,去揉又总以为自己带了接着得想想今天自己到底带了没带才去揉",5
后悔了，之前应该学老中医去，越老越吃香。???????。,5
这些孩子，父母还能认出他们吗？,5
回家的路该有多么漫长啊？,5
口腔溃疡！！！！,5
尼玛的！！,5
痛死我了啊！！！,5
o(︶︿︶)o ！！！,5
"想我家两个小正太了,离我都好远啊!",5
[抓狂][抓狂][抓狂][抓狂][抓狂]早知道我宁愿挤6路车，也不贪图人少,5
心疼之余觉得自己特别不称职。。。[泪],5
你是个很勇敢的孩子，姐姐很为你心疼！,5
老婆刚来南京几天又因为有事又飞回家了，好不舍，机场上演痛心离别场景。,5
一个人躺在酒店的床上，身边的枕头上还残留着你的香味，想你。,5
有时候觉得我和你的距离真的好遥远！,5
可是我又没有胆量去接近你！,5
可是我心里真的好难过！,5
到现在还是最熟悉的陌生人的感觉！,5
过水。[泪][泪][泪]。,5
谁来同情一下胡椒啊，泪…,5
这边CP刚消停那边又奔哒起来了，还一波接着一波的，严重点n派围攻光明顶（胡歌吧）伤不起啊…,5
十几天没有中餐的日子太难过了！,5
还有不到3小时就是年三十了，羽竹现在这里给大家拜个早年了[拜年] 祝愿大家兔年大吉啊[让红包飞] 今天终于鼓起勇气，看完了仙三的最后两集，茂茂的善良离去、景天的泣不成声、龙葵的以身殉剑、萱卿的忘情之约…,5
着实的让我的心又痛了一次，这是继仙一之后，心痛的最厉害的一次了…[泪],5
晚上回来一直不见老妈用，就问她，老妈神气的说：下午买菜碰到一个人500块买我的手机，我看能赚200就卖了，对了，下次在帮我带几个，看看还有人买吗。。[泪],5
palm ，令人心痛的品牌。,5
今天身体终于垮了，病了。,5
彻底的病了哈哈哈，我不习惯也不喜欢去看医生，就靠自己战胜病魔吧 [威武][威武] 勇气是最好的良药[good],5
当结束一天劳累的工作时，你的身影，你的言语， 你的笑容，总无时无刻在我脑海中响起，飘荡。,5
当问候 以成为一种习惯，才发现，是如此思念你。,5
唉。。。,5
被偷不是经济伤，而是心理伤啊。。,5
请联系：15822591007 阿姨让我转告大家 非常感谢大家一直以来的支持 她也非常舍不得大家 再见了 我的奶泡可可[泪],5
"慢慢才知道,很多东西是可遇而不可求的,很多东西只能拥有一次；慢慢才知道,人的性格可以差异到如此之大；慢慢才知道,两个天天在一起的人不一定是朋友,有可能什么都不是；慢慢才知道,手机是别人有事找你时用的,并不是为交流感情的；慢慢才知道,快乐常常来自回忆,而痛苦常常来自于回忆与现实的差距。",5
真他妈悲剧。,5
多次的事实已经证明，我的古诗鉴赏基本上是完全彻底没救了。,5
不容易啊！,5
机工社时我曾以21天出书记录得意，长江社后操盘《从头到脚》，为赶奥运前发货，从定稿时开始排版校对，到印完11天，期间创36小时不眠、72小时仅睡7小时的个人记录，赶完一声长叹，工作可以拼，但拼命这事要慎之又慎，不是妖怪有九条，咱们都就一次生命。,5
在回来的路上 只要想到这几天的一切都会忍不住落泪··,5
真的舍不得离开啊··,5
也不想说再见··,5
丫杈的老子终于感了去年入春以来的第一次冒= =犹记得去年我们宿舍的女人除了我都感冒了，我极其得瑟地把他们挨个笑话了一遍，然后两周后他们的感冒陆续好了，我一个人光荣的感冒了= =一感还感了近一个月啊卧槽！！,5
今儿终于来报应= =,5
反省啊，以后高速白天最高110，晚上不超过100，三环路不超过80，一定要记住了,5
可怜天下父母心 一个女人举个牌子在厦门到处找,5
一个人的肩膀 在减轻 也是会脆弱··这段时间 更重心和身体疲惫·以前身体在疲惫 我都当减肥 现在不知道怎么了··就是想家 想爸爸妈妈的怀抱 想早上起来喝杯牛奶 咖啡·晚上爸爸给到倒洗脚水··[做鬼脸],5
[可怜]可怜兮兮的胖虎＇我们吃好吃的无视了他＇于是＇＇＇也许他会恨我们吧？,5
也许他会以为我们不喜欢他故意不给他吧？,5
哎！,5
我想要学会自我催眠 痛觉会少一些,5
我躺在没有你的房间 寂寞更加明显,5
我渐渐的自我催眠 却回不到从前,5
聪明在多一些 潜意识作祟 想著想到失眠,5
我走在没有你的世界 却走不到永远,5
今天很低沉，不快乐。,5
悲哀啊……,5
杯具了。。,5
我哭一会去。,5
气死我了啊啊！！！！,6
编剧NB啊！！！,6
气死我了！！！！！,6
不是气到极点。,6
谁愿意写出来让人看笑话。,6
我去。。,6
(ノ=Д=)ノ┻━┻ 你妹的会不会说话啊！！！！！,6
尼玛！！！,6
那是人考的啊！！！,6
这么大还没做过奥数呢，头一遭就用这了，尼玛！,6
没有逻辑思维的人伤不起啊！！！,6
放屁 卡扎菲是被利比亚人干掉的 美国帮了忙而已 路见不平 拔刀相助 怎么了 秦二世难道也是被美国干掉的吗？,6
有多少人是跟我一样，知道了之后捶胸顿足啊~~本以为花花公子不花了，像童话一样美好。,6
我好火。[怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒],6
你妹的！,6
你妹的！,6
你妹的！,6
[抓狂][抓狂][抓狂]网也没得上了[鄙视][鄙视],6
坑爹啊我花好多大洋买的麦咖啡杀毒软件，还喜滋滋告诉我：您的电脑很安全！,6
